ID,Titulo,DOI,decisao,motivacao
7NV6YR78,Adaptive Neural Network for CO2 Reduction: A Predictive Model Integrating MCMC and GAT Techniques for Oil Vessel Supply Chain,10.1007/978-981-96-2625-0_41,Reprovado,"Oil vessel supply chain com neural network, mas validado apenas em dataset sintetico."
8I2VV9F8,A Robust Methodology for Rig Equipment Automation Leveraging Computer Vision,10.2118/223688-MS,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
E6WKXJLV,Spatial Machine Learning Algorithms to Discover Prospective Oil and Gas Wells Locations Based on Surface Driving Factors,10.52939/ijg.v21i2.3935,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
9EXM6EVC,DDoS Attack Detection: A Comparative Study of TabNet Classifier with Isolation Forest and Tabular Transformer Models,10.1063/5.0247903,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
IS5E4KXP,Artificial neural network model for process monitoring of crude oil distillation column in a petroleum refinery,10.1177/1063293X251329460,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
3774E5GU,Enhancing petroleum logistics with innovative decision support mechanism for fuel tanker selection,10.1007/s11356-025-36307-5,Sinalizado,Selecao de tanker em petroleum logistics e diretamente relevante para decisao logistica.
3JMQ9W2E,Research on hierarchical emergency resource scheduling for island petrochemical enterprises based on improved multi-objective grey wolf optimization algorithm,10.1016/j.energy.2025.135791,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: conceptual.
2PCFLPVF,Clustering with Machine Learning and Using NDEA in Development Planning: A Case Study in the Petrochemical Two-Stage SSC,10.22105/riej.2024.455576.1443,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
SCQT48AC,A Hybrid Approach for Solving the Capacitated Vehicle Routing Problem,10.30939/ijastech..1663305,Sinalizado,"Ha proximidade com o recorte da RSL, mas permanece ambiguidade metodologica/setorial e o perfil conservador pede revisao humana."
YTR5PXFU,Performance Evaluation of Machine Learning Algorithms for Detecting Gas Leakage System,10.19153/cleiej.28.3.12,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
54N2KWVB,Challenges and Solutions for Advanced Through-Tubing Cement Evaluation,10.30632/PJV66N4-2025a10,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
F4K77CKP,Graph Pointer Network Based Hierarchical Curriculum Reinforcement Learning Method Solving Shuttle Tankers Scheduling Problem,10.23919/CSMS.2024.0017,Reprovado,"Scheduling de shuttle tankers e logistico, mas o contexto setorial/SCM detalhado e limitado."
JDZISJ42,Integrated method combining analytical and mathematical models for the evaluation and optimization of sustainable supply chains: A Brazilian case study,10.1016/j.cie.2019.01.044,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
PVX2ECP2,Machine learning based intelligent downhole drilling optimization system using an electromagnetic short hop bit dynamic measurements,10.2118/201572-MS,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
KN5CQHNH,Improved African buffalo optimisation algorithm for petroleum product supply chain management,10.1504/IJGUC.2020.110905,Sinalizado,Bio-inspired optimization aplicada a supply chain de produtos petroliferos.
NVCBUH9R,Machine Learning Models to Automatically Validate Petroleum ProductionTests,10.2118/199112-MS,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
KDSRYXKN,Improving NCEP's global-scale wave ensemble averages using neural networks,10.1016/j.ocemod.2020.101617,Reprovado,Predicao de ondas globais nao tem foco direto em SCM/SCRM.
EGTMJW7R,Intelligent diagnosis of petroleum equipment faults using a deep hybrid model,10.1007/s42452-020-2741-0,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
QPU9HFN7,Comprehensive Decision Framework Combining Price Prediction and Production-Planning Models for Strategic Operation of a Petrochemical Industry,10.1021/acs.iecr.0c01957,Sinalizado,"Preco, planejamento e inventario na petroquimica com ANN, mas foco tambem produtivo."
XQKLIBG7,Data analysis to facilitate offshore seawater ultrafiltration membrane replacement decision and scheduling of chemical wash,10.3850/978-981-14-8593-0_4388-cd,Reprovado,"Membrane replacement scheduling e manutencao operacional, nao supply chain."
TGTLLT6W,Drilling stuck pipe classification and mitigation in the Gulf of Suez oil fields using artificial intelligence,10.1007/s13202-020-00857-w,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
IR4WWDKM,Comparison of machine learning classifiers for accurate prediction of real-time stuck pipe incidents,10.3390/en13143683,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
H6293B6R,Supervised Machine Learning Classification Algorithmic Approach for Finding Anomaly Type of Intrusion Detection in Wireless Sensor Network,10.3103/S1060992X20030029,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
X9YV42BW,Machine Learning Algorithm for Intelligent Prediction for Military Logistics and Planning,10.1109/ICTC49870.2020.9289286,Reprovado,Relevancia direta insuficiente para seguir a leitura de texto completo neste perfil.
S87U7E3Z,Data–driven decision–making for lost circulation treatments: A machine learning approach,10.1016/j.egyai.2020.100031,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
NLPAUFPQ,Integrating machine learning and data analytics for geostatistical characterization of clastic reservoirs,10.1016/j.petrol.2020.107837,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: review of.
LDTWDB4U,Development and internal validation of risk prediction model of metabolic syndrome in oil workers,10.1186/s12889-020-09921-w,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: theoretical.
7VG7GPIL,Neural networks to locate and quantify fugitive natural gas leaks for a MIR detection system,10.1016/j.aeaoa.2020.100092,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
2WG5LVEY,Digitize-PID: Automatic Digitization of Piping and Instrumentation Diagrams,10.1007/978-3-030-75015-2_17,Reprovado,"Digitizacao de P&ID pode apoiar handover/procurement, mas a conexao com SCM e indireta."
PDCWX4UE,Quantifying methane emissions through process simulations model and beyond,10.1115/OPTC2021-67334,Reprovado,Modelo de emissoes por simulacao de processo; fora do foco de cadeia de suprimentos.
976I5YXW,Interventional Video Grounding with Dual Contrastive Learning,10.1109/CVPR46437.2021.00279,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
8SITWA3S,Petroleum Software License Usage Forecast Based on ARIMA Algorithm,10.1109/ICNISC54316.2021.00067,Reprovado,Forecast de uso de licencas de software petrolifero nao se alinha ao recorte de SCM/SCRM.
W5KLZV5H,DYNAMIC PLACEMENT OF RAPIDLY DEPLOYABLE MOBILE SENSOR ROBOTS USING MACHINE LEARNING AND EXPECTED VALUE OF INFORMATION,10.1115/IMECE2021-70759,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
7UJ7FCQW,Distilling small volumes of crude oil,10.1016/j.fuel.2020.119072,Reprovado,Relevancia direta insuficiente para seguir a leitura de texto completo neste perfil.
8X4YRCYR,Development of a decision support system for assessing the supply chain risk mitigation strategies: an application in Indian petroleum supply chain,10.1108/JMTM-02-2020-0035,Reprovado,"Excluido por tipo de estudo/metodo nao elegivel no metadata: systematic review, theoretical."
F8N8G8S8,Optimisation of biochar-based supply chains for negative emissions and resource savings in carbon management networks,10.1007/s10098-020-01990-0,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
AN6A3IJI,Characterizing oil and gas wells with fugitive gas migration through Bayesian multilevel logistic regression,10.1016/j.scitotenv.2020.144678,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
QQKNGTIX,Blockchain-based royalty contract transactions scheme for Industry 4.0 supply-chain management,10.1016/j.ipm.2021.102586,Reprovado,Relevancia direta insuficiente para seguir a leitura de texto completo neste perfil.
MBTA54ED,Fragility assessment approach of deepwater drilling risers subject to harsh environments using Bayesian regularization artificial neural network,10.1016/j.oceaneng.2021.108793,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
2UT6YYIZ,Machine Learning Algorithm Model for Improving Business Decisions Making in Upstream Oil Gas,10.1109/ICOTEN52080.2021.9493499,Reprovado,Business decisions em upstream oil gas aparecem de forma muito generica para aprovar leitura completa.
NDFKVCU8,PredictMed: A Machine Learning Model for Identifying Risk Factors of Neuromuscular Hip Dysplasia: A Multicenter Descriptive Study,10.1055/s-0040-1721703,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
JRVRXTQH,Using machine learning to predict post-operative depth of focus after cataract surgery with implantation of Tecnis Symfony,10.1177/1120672121991777,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
JZEFUQZD,Demodulation of em telemetry data using fuzzy wavelet neural network with logistic response,10.3390/app112210877,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
S7X9K766,Gradient descent algorithm to optimize the offshore scale squeeze treatments,10.1016/j.petrol.2021.109469,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
MR5HT2NH,"Spatial assessment of gross vertical reservoir heterogeneity using geostatistics and GIS-based machine-learning classifiers: A case study from the Zubair Formation, Rumaila oil field, southern Iraq",10.1016/j.petrol.2021.109482,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
NNWFNGC9,Data science and reinforcement learning for price forecasting and raw material procurement in petrochemical industry,10.1016/j.aei.2021.101443,Aprovado,Price forecasting e raw material procurement na industria petroquimica com data science/RL.
QVY8UTTB,Anomaly Detection Using Explainable Random Forest for the Prediction of Undesirable Events in Oil Wells,10.1155/2022/1558381,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
W9LZ8CLP,Creating an Auto-Encoder Based Predictive Maintenance Tool for Offshore Annulus Wells,10.2118/210220-MS,Reprovado,"Predictive maintenance de annulus wells e tema operacional, nao supply chain."
NSGQLXTE,Real-time Electrical Submersible Pump Smart Alarms Suite Enabled Through Data Analytics and Edge-based Virtual Flowmeter,10.2118/209958-MS,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
LI32MFI7,Data-Driven Models for Forecasting Failure Modes in Oil and Gas Pipes,10.3390/pr10020400,Reprovado,Falha em pipes e manutencao preditiva; nao e SCM/SCRM.
847Z9MYF,Spatial-Temporal Land Loss Modeling and Simulation in a Vulnerable Coast: A Case Study in Coastal Louisiana,10.3390/rs14040896,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
FVHT9JPV,A decision support system for sustainability prioritization of air pollution control technologies in energy and carbon management: Oil & gas industry of Iran,10.1016/j.jngse.2022.104416,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
TZRSAGPP,Machine Learning-Enhanced Play Fairway Analysis for Uncertainty Characterization and Decision Support in Geothermal Exploration,10.3390/en15051929,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
RENCPUR3,Sustainability of operations through disruptive technologies in the petroleum supply chain,10.1108/BIJ-02-2021-0086,Sinalizado,Tecnologias disruptivas na petroleum supply chain merecem leitura no perfil mais inclusivo.
V9HN7GAG,Augmented deep learning workflow for robust fault prediction over multiple tectonic regimes,10.1093/jge/gxac056,Reprovado,Fault prediction em regimes tectonicos; sem aderencia a SCM/SCRM.
9K4PRKQ7,Machine Learning Models for Predicting Mortality in 7472 Very Low Birth Weight Infants Using Data from a Nationwide Neonatal Network,10.3390/diagnostics12030625,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
SCM2VRLC,The Digital Design Basis. Demonstrating a framework to reduce costs and improve quality in early-phase design,10.1016/j.dche.2022.100015,Reprovado,"Tema setorial ate aparece, mas o uso de IA/analytics para decisao nao esta claro."
Y3SJSPS8,Prediction of Oil and Gas Well Integrity Using Well Construction Physical Parameters and Geospatial Metrics,10.1021/acs.energyfuels.4c03758,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
8G3UG4CS,Self-Healing Databases for Emergency Response Logistics in Remote and Infrastructure-Poor Settings,10.3390/logistics9010023,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
XHJCPZGT,Advanced EOR screening methodology based on LightGBM and random forest: A classification problem with imbalanced data,10.1002/cjce.25433,Reprovado,Relevancia direta insuficiente para seguir a leitura de texto completo neste perfil.
J8TZLQS4,Prediction of Lithofacies in Heterogeneous Shale Reservoirs Based on a Robust Stacking Machine Learning Model,10.3390/min15030240,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
26VZN39V,Reference Synthetic Data Set for Drilling Inventory Optimization,10.2118/220950-PA,Reprovado,Relevancia direta insuficiente para seguir a leitura de texto completo neste perfil.
6I57YGSQ,Semi-Supervised Class-Incremental Sucker-Rod Pumping Well Operating Condition Recognition Based on Multi-Source Data Distillation,10.3390/s25082372,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
BJL54G2X,Deep learning based early warning methodology for gas kick of deepwater drilling using pilot-scale rig data,10.1016/j.psep.2025.106844,Reprovado,Relevancia direta insuficiente para seguir a leitura de texto completo neste perfil.
MTQ5V8NS,"Machine Learning for Onshore Oil Seeps Detection: A Case Study in Kirkuk-Sulaimaniyah Area, Northeastern Iraq",10.2118/226184-PA,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
IGRIBGAI,A multi-level classification model for corrosion defects in oil and gas pipelines using meta-learner ensemble (MLE) techniques,10.1016/j.jpse.2024.100244,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
FW7LVVEM,Risk Analysis of Flowlines in the Oil and Gas Sector: A Geographic Information Systems and Machine Learning Approach,10.2118/228286-PA,Reprovado,Relevancia direta insuficiente para seguir a leitura de texto completo neste perfil.
9992IJX2,"Automated hydraulic flow unit determination using FZI-Z-score probability, K-means clustering with autoencoders, and machine learning classification: A case study of the Subei Basin, China",10.1016/j.jappgeo.2025.105778,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
MYNZJQUX,Vision-based volumetric estimation of localized construction and demolition waste,10.1016/j.wasman.2025.115046,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: conceptual.
IRK83G3U,Efficiency enhancement of energy supply chains using a machine learning-driven network evaluation framework for blockchain adoption,10.1016/j.esr.2025.101816,Reprovado,Case study sobre blockchain adoption em O&G; excluir conforme criterio de estudo de caso.
5FKPJNPJ,Measuring Multidimensional Resilience of China’s Oil and Gas Industry and Forecasting Resilience Under Multiple Scenarios,10.3390/su17178019,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
GTTMUGLI,Machine learning-based prediction of oil–water relative permeability using core flooding and CT-scan data,10.1016/j.rineng.2025.105735,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
9GBP2IR8,Near-Surface Monitoring of Plugged and Abandoned Wells for Real-Time Leakage Detection in Geologic Carbon Storage,10.1016/j.ijggc.2025.104483,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
EXI7PNPH,Quantifying Tail Risk Spillovers in Chinese Petroleum Supply Chain Enterprises: A Neural-Network-Inspired Multi-Layer Machine Learning Framework,10.3390/systems13100874,Sinalizado,ML sobre risco entre empresas da petroleum supply chain; relevancia mais financeira que operacional.
KJ2BEZ9C,A Novel Approach for the Estimation of the Efficiency of Demulsification of Water-In-Crude Oil Emulsions,10.3390/polym17212957,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
E5TTRPAA,A hybrid data envelopment analysis and artificial intelligence framework for sustainable supplier selection: a case study in the petrochemical industry,10.1016/j.asej.2025.103871,Reprovado,Case study de supplier selection na petroquimica; excluir conforme criterio de estudo de caso.
Z8LKLCMB,An explainable machine learning framework for predicting injury severity in extractive industry accidents,10.1016/j.rineng.2025.107552,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
IPI4TLHN,On the influence of uncertainty in risk analysis based on digital models,10.1016/j.measurement.2025.119125,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
2VRZB86X,Knowledge-Assisted Dual-Stage Evolutionary Optimization of Large-Scale Crude Oil Scheduling,10.1109/TETCI.2024.3353590,Sinalizado,Scheduling de crude oil em refinaria com evolutionary optimization e inventario intermediario.
AG6UCB7U,"A Comprehensive Survey of Industry 4.0, IIoT and Areas of Implementation",10.1109/SoutheastCon45413.2021.9401860,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: survey.
ME7V98XX,A Framework and Operational Procedures for Metaverses-Based Industrial Foundation Models,10.1109/TSMC.2022.3226755,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
HT2KT2T4,Robotics Technology for Inspection of Ships,10.1109/ETFA46521.2020.9212143,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
CSYE4FEP,Drilling in the Fourth Industrial Revolution—Vision and Challenges,10.1109/EMR.2020.2999420,Reprovado,"Foco principal em operacao/engenharia do ativo, nao em decisao SCM/SCRM."
U7FHG32L,Digital Trends in the Mining Industry Value Chain,10.1109/eSmarTA56775.2022.9935469,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: overview.
52B3NUGP,On Predictive Big Data Quality,10.1109/IS61756.2024.10705180,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: conceptual.
4WKS57HS,An Improvement of Pearson Correlation Coefficient for Variable Importance Analysis,10.1109/ICCIA59741.2023.00023,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
BXTB5AIB,Digital Project Execution – Optimizing Your Assets,,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: conceptual.
3LCHSXFF,Anomaly Detection Based on Temporal Attention Network With Adaptive Threshold Adjustment for Electrical Submersible Pump,10.1109/TIM.2024.3436113,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
U3KAXEGS,Internet of Things (IoT) for Real-Time Tracking and Monitoring,10.1109/ICRITO66076.2025.11241612,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
PCES529I,"Subsuming AI, IoT and Big Data in Smart Farm Practices",10.1109/DevIC57758.2023.10134816,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
LIJW3CUF,Data-Driven Dynamic Modeling and Fault Diagnosis of Dimethyl Oxalate Industrial Production Process,10.1109/DOCS63458.2024.10704444,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
WBNJU4S9,"Impact of Big Data Analytics, Knowledge Management, and Capabilities on the Firms' Ability and Performance",10.1109/SNAMS58071.2022.10062800,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: survey.
IR8RDMYP,A Meta-learner Based Ensemble System of Neural Networks for Improving the Accuracy of Preterm Birth Prediction,10.1109/ICDSIS65355.2025.11071092,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
MXDPHNQJ,Data-Driven Diversification Strategies for Uzbekistan’s Tourism Product using Predictive Market Modeling,10.1109/ICSCDS65426.2025.11167646,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
XZR86SXA,Bio-Inspired Ant Lion Optimizer for a Constrained Petroleum Product Scheduling,10.1109/ACCESS.2022.3204811,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
EII8BUCX,Development of a Resource Forecasting Model for Project Management Tasks in the Design and Construction of Facilities,10.1109/SCM66446.2025.11060171,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
AJZUJXZF,Enterprise Resource Planning for Robotic Process Automation in Big Companies. A Case Study,10.1109/ICSTCC50638.2020.9259739,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
JUUJUCLI,Digital transformation of maintenance processes for analytical instrumentation in the Philippine manufacturing industry,10.1109/ICCAD60883.2024.10553811,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
5EXGRULC,Risk Mitigation to Minimize Distribution Delays and Empty Stock at Industrial Jakarta Gas Station,10.1109/ICDABI56818.2022.10041578,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
79UGKHN3,An Efficient Method for Sharing Information in the Wellbore Engineering Data Center Stage Applying Ubiquitous Sensing Networks,10.1109/ICDM63232.2024.10762322,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
5QUVK2AY,Impact of Digital Twin Technology Utilization in Manufacturing on Sustainability: An Industrial Case Study,10.23919/PICMET59654.2023.10216885,Reprovado,"Excluido por tipo de estudo/metodo nao elegivel no metadata: literature review, case study."
J7BWJF4U,An analysis framework for resource management in smart manufacturing the Industrial Internet of Things (IIoT) applications and taxonomy,10.1109/ARIIA63345.2024.11051437,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: overview.
LDNAZHE5,Deep Learning Based Leak Detection of Oil Transmission,10.1109/ICICyTA60173.2023.10428859,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
MDF9QCBP,Trends In Blockchain Applications: Current and Future Perspectives,10.1109/ICoSEIT60086.2024.10497520,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
XDVRPH5Z,A Hybrid Machine Learning Approach to Anomaly Detection in Industrial IoT,10.1109/ACCESS57397.2023.10199711,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
L2BL2ZNZ,Additive Manufacturing for Spare Parts Management: Is Decentralized Production Always Environmentally Preferable?,10.1109/TEM.2025.3540938,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case studies.
WFEPT3AM,Safe and Secure Oil and Gas Pipeline Transportation System Based on Industrial Internet of Things,10.1109/JSEN.2024.3353595,Reprovado,"Tema setorial ate aparece, mas o uso de IA/analytics para decisao nao esta claro."
IJ4WW8FS,IoT Based AI and its Implementations in Industries,10.1109/ICCES51560.2020.9334627,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
9G48J9N7,Wireless IoT System for Detection of Fruit Maturation by Color and Ethylene Gas,10.1109/SIoT60039.2023.10390149,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
NH9XDV2K,"Interpretable Cross Value Chain Decision Support Model: A Combined Approach Based on Multi-Roles Agent, AIGC and Knowledge Engineering",10.1109/ICAHN67688.2025.00018,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
4HNCG3VH,Towards Blockchain-Secured Agile Validation of Cyber Resilience in Industrial Control System Defence Environments,10.1109/BCCA66705.2025.11229554,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
EH6B9DNZ,Instrument Reliability using Predictive Analytics (IRIS),10.1109/CSPA60979.2024.10525647,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
SQMKWTM5,Digital Interconnected Intelligent Decision-Making Platform Based on AI Technology,10.1109/AIITA65135.2025.11047625,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
CSX9HXSI,"Fuels Demand Forecasting: Identifying Leading Feature Sets, Prediction Strategy, and Regressors",10.1109/ICMLA61862.2024.00141,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
4D5X9JSE,A Predictive Readiness Model for Blockchain Adoption in the Malaysian Palm Oil Industry,10.1109/AiDAS67696.2025.11213858,Reprovado,"Excluido por tipo de estudo/metodo nao elegivel no metadata: survey, theoretical."
MVGFCVN8,The Influence of AI Technologies on Job Seeker Experiences In Online Recruitment: A Comprehensive Analysis,10.1109/AIMV66517.2025.11203482,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
TASTH4KD,Digital Twin in complex operations environments: potential applications and research challenges,10.1109/ACIE58528.2023.00022,Reprovado,"Excluido por tipo de estudo/metodo nao elegivel no metadata: literature review, review of."
UD5R39UW,"Challenges in developing and deploying AI in the engineering, procurement and construction industry",10.1109/COMPSAC54236.2022.00167,Reprovado,AI em EPC e tangencial ao contexto de procurement/SCM; manter apenas no perfil amplo.
MCC3I85U,Securing Industrial Networks: An Ensemble Learning Approach to Trojan Prevention in Digital Information Transfer,10.1109/ICEC59683.2024.10837272,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
IS6ZH4QE,Interval Forecast based on Markov Chain Monte Carlo with Autoregressive Recurrent Networks for Natural Gas Consumption,10.1109/EI264398.2024.10991474,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
A2ZLT7KV,Supply Chain Characteristics as Predictors of Cyber Risk: A Machine-Learning Assessment,10.1109/TDSC.2025.3571045,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
96L2UFPU,Harnessing Big Data for Price Predictions in Oil and Gas Markets,10.1109/ICMACC62921.2024.10894164,Reprovado,Relevancia direta insuficiente para seguir a leitura de texto completo neste perfil.
GW4SQURM,Determining the Readiness Factors to Adapt Blockchain Technology in the Palm Oil Industry to Facilitate Circular Economy Transition,10.1109/AiDAS63860.2024.10730330,Reprovado,"Tema setorial ate aparece, mas o uso de IA/analytics para decisao nao esta claro."
6H486K38,Intelligent Forecasting Methods in Choosing a Strategy for Participation in Public Procurement,10.1109/SUMMA60232.2023.10349375,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
XBBIUX2A,Machine Learning Frameworks for Industrial Internet of Things (IIoT): A Comprehensive Analysis,10.1109/ICEEICT53079.2022.9768630,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: theoretical.
N6CRFWHD,Industrial Expert Systems Review: A Comprehensive Analysis of Typical Applications,10.1109/ACCESS.2024.3419047,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
KGEZ68QR,Medical Drug Data Cluster Analysis Using Mimetic Optimization Technique Combined with Chaotic Logistic Maps,10.1109/AICCIT57614.2023.10218163,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
FVB64TTD,Internet of Things for Sustainable Carbon Footprint Reduction and Energy Management in Supply Chain,10.1109/JIOT.2025.3630155,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
JZ2BM7IG,Proposal of Closed Loop Supply Chain Model for Medical Oxygen Cylinders,10.1109/ETIS64005.2025.10961657,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
7C2CVX6M,Sustainability-Based Strategic Framework for Digital Transformation in the Oil and Gas Industry,10.1109/ACCESS.2025.3548960,Reprovado,Excluido por tipo de estudo/metodo nao elegivel no metadata: case study.
YPK5M5LV,Digital Twin Technology for Predictive Maintenance in Industrial Iot Environments: Enhancing Operational Efficiency and Asset Longevity,10.1109/ICBATS66542.2025.11258212,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
MZ557S9B,Integrating Real-Time Automation and Big Data Analytics in the Oil and Gas Industry,10.1109/ICCCNT61001.2024.10723854,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
Z2EXWJNE,Application of Natural Language Processing (NLP) and Text-Mining of Big-Data to Engineering-Procurement-Construction (EPC) Bid and Contract Documents,10.1109/CDMA47397.2020.00027,Reprovado,Metadata nao situa o estudo de forma clara em oleo/gas ou petroquimica.
YEDJJRM2,"Intelligent Management of Business Processes in the Energy, Oil and Gas Industries of Russia",10.1109/SCM66446.2025.11060097,Reprovado,"Nao apresenta foco direto em supply chain, procurement, logistica ou risco na cadeia."
