ID,Titulo,DOI,Decisao,Motivacao
ART_296,Comparison of machine learning classifiers for accurate prediction of real-time stuck pipe incidents,10.3390/en13143683,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=2, IA=8"
ART_297,Supervised Machine Learning Classification Algorithmic Approach for Finding Anomaly Type of Intrusion Detection in Wireless Sensor Network,10.3103/S1060992X20030029,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=1, IA=6"
ART_298,Machine Learning Algorithm for Intelligent Prediction for Military Logistics and Planning,10.1109/ICTC49870.2020.9289286,Aprovado,O&G(2) + IA(6) + SCM_core(4) + Score(36.0)
ART_299,Data–driven decision–making for lost circulation treatments: A machine learning approach,10.1016/j.egyai.2020.100031,Reprovado,"Apenas SCM contextual(2), sem core; O&G=1, IA=4"
ART_300,Integrating machine learning and data analytics for geostatistical characterization of clastic reservoirs,10.1016/j.petrol.2020.107837,Reprovado,"Apenas SCM contextual(1), sem core; O&G=5, IA=7"
ART_301,Development and internal validation of risk prediction model of metabolic syndrome in oil workers,10.1186/s12889-020-09921-w,Reprovado,"Apenas SCM contextual(1), sem core; O&G=1, IA=5"
ART_302,Neural networks to locate and quantify fugitive natural gas leaks for a MIR detection system,10.1016/j.aeaoa.2020.100092,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=3, IA=1"
ART_303,Digitize-PID: Automatic Digitization of Piping and Instrumentation Diagrams,10.1007/978-3-030-75015-2_17,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=13.0; verificar profundidade SCM"
ART_304,Quantifying methane emissions through process simulations model and beyond,10.1115/OPTC2021-67334,Aprovado,O&G(6) + IA(1) + SCM_core(2) + Score(18.5)
ART_305,Interventional Video Grounding with Dual Contrastive Learning,10.1109/CVPR46437.2021.00279,Reprovado,"Score insuficiente (7.0); O&G=0, IA=2, SCM_core=1"
ART_306,Petroleum Software License Usage Forecast Based on ARIMA Algorithm,10.1109/ICNISC54316.2021.00067,Reprovado,"Score insuficiente (9.5); O&G=1, IA=2, SCM_core=1"
ART_307,DYNAMIC PLACEMENT OF RAPIDLY DEPLOYABLE MOBILE SENSOR ROBOTS USING MACHINE LEARNING AND EXPECTED VALUE OF INFORMATION,10.1115/IMECE2021-70759,Reprovado,"Apenas SCM contextual(1), sem core; O&G=1, IA=6"
ART_308,Distilling small volumes of crude oil,10.1016/j.fuel.2020.119072,Aprovado,O&G(6) + IA(2) + SCM_core(2) + Score(21.5)
ART_309,Development of a decision support system for assessing the supply chain risk mitigation strategies: an application in Indian petroleum supply chain,10.1108/JMTM-02-2020-0035,Sinalizado,SCM core forte(3) + score alto(24.5); falta: IA
ART_310,Optimisation of biochar-based supply chains for negative emissions and resource savings in carbon management networks,10.1007/s10098-020-01990-0,Reprovado,"Score insuficiente (9.0); O&G=1, IA=0, SCM_core=2"
ART_311,Characterizing oil and gas wells with fugitive gas migration through Bayesian multilevel logistic regression,10.1016/j.scitotenv.2020.144678,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=22.5; verificar profundidade SCM"
ART_312,Blockchain-based royalty contract transactions scheme for Industry 4.0 supply-chain management,10.1016/j.ipm.2021.102586,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=15.5; verificar profundidade SCM"
ART_313,Fragility assessment approach of deepwater drilling risers subject to harsh environments using Bayesian regularization artificial neural network,10.1016/j.oceaneng.2021.108793,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=19.0; verificar profundidade SCM"
ART_314,Machine Learning Algorithm Model for Improving Business Decisions Making in Upstream Oil Gas,10.1109/ICOTEN52080.2021.9493499,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=21.5; verificar profundidade SCM"
ART_315,PredictMed: A Machine Learning Model for Identifying Risk Factors of Neuromuscular Hip Dysplasia: A Multicenter Descriptive Study,10.1055/s-0040-1721703,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=0, IA=3"
ART_316,Using machine learning to predict post-operative depth of focus after cataract surgery with implantation of Tecnis Symfony,10.1177/1120672121991777,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=2, IA=5"
ART_317,Demodulation of em telemetry data using fuzzy wavelet neural network with logistic response,10.3390/app112210877,Reprovado,"Apenas SCM contextual(1), sem core; O&G=1, IA=3"
ART_318,Gradient descent algorithm to optimize the offshore scale squeeze treatments,10.1016/j.petrol.2021.109469,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=3, IA=1"
ART_319,"Spatial assessment of gross vertical reservoir heterogeneity using geostatistics and GIS-based machine-learning classifiers: A case study from the Zubair Formation, Rumaila oil field, southern Iraq",10.1016/j.petrol.2021.109482,Reprovado,Tipo excluido: case study
ART_320,Data science and reinforcement learning for price forecasting and raw material procurement in petrochemical industry,10.1016/j.aei.2021.101443,Aprovado,SCM no titulo + O&G(3) + IA(4) + Score(24.5)
ART_321,Anomaly Detection Using Explainable Random Forest for the Prediction of Undesirable Events in Oil Wells,10.1155/2022/1558381,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=3, IA=8"
ART_322,Creating an Auto-Encoder Based Predictive Maintenance Tool for Offshore Annulus Wells,10.2118/210220-MS,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=20.0; verificar profundidade SCM"
ART_323,Real-time Electrical Submersible Pump Smart Alarms Suite Enabled Through Data Analytics and Edge-based Virtual Flowmeter,10.2118/209958-MS,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=20.0; verificar profundidade SCM"
ART_324,Data-Driven Models for Forecasting Failure Modes in Oil and Gas Pipes,10.3390/pr10020400,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=23.0; verificar profundidade SCM"
ART_325,Spatial-Temporal Land Loss Modeling and Simulation in a Vulnerable Coast: A Case Study in Coastal Louisiana,10.3390/rs14040896,Reprovado,Tipo excluido: case study
ART_326,A decision support system for sustainability prioritization of air pollution control technologies in energy and carbon management: Oil & gas industry of Iran,10.1016/j.jngse.2022.104416,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=4, IA=1"
ART_327,Machine Learning-Enhanced Play Fairway Analysis for Uncertainty Characterization and Decision Support in Geothermal Exploration,10.3390/en15051929,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=3, IA=6"
ART_328,Sustainability of operations through disruptive technologies in the petroleum supply chain,10.1108/BIJ-02-2021-0086,Aprovado,SCM no titulo + O&G(1) + IA(2) + Score(14.5)
ART_329,Augmented deep learning workflow for robust fault prediction over multiple tectonic regimes,10.1093/jge/gxac056,Aprovado,O&G(2) + IA(6) + SCM_core(2) + Score(22.0)
ART_330,Machine Learning Models for Predicting Mortality in 7472 Very Low Birth Weight Infants Using Data from a Nationwide Neonatal Network,10.3390/diagnostics12030625,Reprovado,"Apenas SCM contextual(1), sem core; O&G=0, IA=10"
ART_331,The Digital Design Basis. Demonstrating a framework to reduce costs and improve quality in early-phase design,10.1016/j.dche.2022.100015,Reprovado,"Score insuficiente (9.0); O&G=3, IA=0, SCM_core=1"
ART_332,Prediction of Oil and Gas Well Integrity Using Well Construction Physical Parameters and Geospatial Metrics,10.1021/acs.energyfuels.4c03758,Reprovado,"Apenas SCM contextual(1), sem core; O&G=3, IA=5"
ART_333,Self-Healing Databases for Emergency Response Logistics in Remote and Infrastructure-Poor Settings,10.3390/logistics9010023,Aprovado,SCM no titulo + O&G(1) + IA(3) + Score(15.5)
ART_334,Advanced EOR screening methodology based on LightGBM and random forest: A classification problem with imbalanced data,10.1002/cjce.25433,Reprovado,"Apenas SCM contextual(1), sem core; O&G=3, IA=5"
ART_335,Prediction of Lithofacies in Heterogeneous Shale Reservoirs Based on a Robust Stacking Machine Learning Model,10.3390/min15030240,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=5, IA=5"
ART_336,Reference Synthetic Data Set for Drilling Inventory Optimization,10.2118/220950-PA,Aprovado,SCM no titulo + O&G(5) + IA(3) + Score(25.0)
ART_337,Semi-Supervised Class-Incremental Sucker-Rod Pumping Well Operating Condition Recognition Based on Multi-Source Data Distillation,10.3390/s25082372,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=1, IA=4"
ART_338,Deep learning based early warning methodology for gas kick of deepwater drilling using pilot-scale rig data,10.1016/j.psep.2025.106844,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=24.0; verificar profundidade SCM"
ART_339,"Machine Learning for Onshore Oil Seeps Detection: A Case Study in Kirkuk-Sulaimaniyah Area, Northeastern Iraq",10.2118/226184-PA,Reprovado,Tipo excluido: case study
ART_340,A multi-level classification model for corrosion defects in oil and gas pipelines using meta-learner ensemble (MLE) techniques,10.1016/j.jpse.2024.100244,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=2, IA=5"
ART_341,Risk Analysis of Flowlines in the Oil and Gas Sector: A Geographic Information Systems and Machine Learning Approach,10.2118/228286-PA,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=27.5; verificar profundidade SCM"
ART_342,"Automated hydraulic flow unit determination using FZI-Z-score probability, K-means clustering with autoencoders, and machine learning classification: A case study of the Subei Basin, China",10.1016/j.jappgeo.2025.105778,Reprovado,Tipo excluido: case study
ART_343,Vision-based volumetric estimation of localized construction and demolition waste,10.1016/j.wasman.2025.115046,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=17.0; verificar profundidade SCM"
ART_344,Efficiency enhancement of energy supply chains using a machine learning-driven network evaluation framework for blockchain adoption,10.1016/j.esr.2025.101816,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=20.0; verificar profundidade SCM"
ART_345,Measuring Multidimensional Resilience of China’s Oil and Gas Industry and Forecasting Resilience Under Multiple Scenarios,10.3390/su17178019,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=2, IA=2"
ART_346,Machine learning-based prediction of oil–water relative permeability using core flooding and CT-scan data,10.1016/j.rineng.2025.105735,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=3, IA=7"
ART_347,Near-Surface Monitoring of Plugged and Abandoned Wells for Real-Time Leakage Detection in Geologic Carbon Storage,10.1016/j.ijggc.2025.104483,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=1, IA=7"
ART_348,Quantifying Tail Risk Spillovers in Chinese Petroleum Supply Chain Enterprises: A Neural-Network-Inspired Multi-Layer Machine Learning Framework,10.3390/systems13100874,Aprovado,SCM no titulo + O&G(3) + IA(1) + Score(18.0)
ART_349,A Novel Approach for the Estimation of the Efficiency of Demulsification of Water-In-Crude Oil Emulsions,10.3390/polym17212957,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=4, IA=2"
ART_350,A hybrid data envelopment analysis and artificial intelligence framework for sustainable supplier selection: a case study in the petrochemical industry,10.1016/j.asej.2025.103871,Reprovado,Tipo excluido: case study
ART_351,An explainable machine learning framework for predicting injury severity in extractive industry accidents,10.1016/j.rineng.2025.107552,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=2, IA=9"
ART_352,On the influence of uncertainty in risk analysis based on digital models,10.1016/j.measurement.2025.119125,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=15.5; verificar profundidade SCM"
ART_353,Knowledge-Assisted Dual-Stage Evolutionary Optimization of Large-Scale Crude Oil Scheduling,10.1109/TETCI.2024.3353590,Aprovado,O&G(3) + IA(2) + SCM_core(2) + Score(19.5)
ART_354,"A Comprehensive Survey of Industry 4.0, IIoT and Areas of Implementation",10.1109/SoutheastCon45413.2021.9401860,Reprovado,Tipo excluido: survey paper
ART_355,A Framework and Operational Procedures for Metaverses-Based Industrial Foundation Models,10.1109/TSMC.2022.3226755,Reprovado,"Apenas SCM contextual(1), sem core; O&G=0, IA=0"
ART_356,Robotics Technology for Inspection of Ships,10.1109/ETFA46521.2020.9212143,Reprovado,"Apenas SCM contextual(1), sem core; O&G=0, IA=0"
ART_357,Drilling in the Fourth Industrial Revolution—Vision and Challenges,10.1109/EMR.2020.2999420,Reprovado,"Apenas SCM contextual(1), sem core; O&G=2, IA=3"
ART_358,Digital Trends in the Mining Industry Value Chain,10.1109/eSmarTA56775.2022.9935469,Reprovado,"Score insuficiente (12.0); O&G=1, IA=0, SCM_core=1"
ART_359,On Predictive Big Data Quality,10.1109/IS61756.2024.10705180,Reprovado,"Score insuficiente (11.5); O&G=1, IA=3, SCM_core=1"
ART_360,An Improvement of Pearson Correlation Coefficient for Variable Importance Analysis,10.1109/ICCIA59741.2023.00023,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=1, IA=2"
ART_361,Digital Project Execution – Optimizing Your Assets,,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=1, IA=0"
ART_362,Anomaly Detection Based on Temporal Attention Network With Adaptive Threshold Adjustment for Electrical Submersible Pump,10.1109/TIM.2024.3436113,Reprovado,"Score insuficiente (10.0); O&G=1, IA=2, SCM_core=1"
ART_363,Internet of Things (IoT) for Real-Time Tracking and Monitoring,10.1109/ICRITO66076.2025.11241612,Reprovado,"Score insuficiente (12.0); O&G=0, IA=4, SCM_core=1"
ART_364,"Subsuming AI, IoT and Big Data in Smart Farm Practices",10.1109/DevIC57758.2023.10134816,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=16.0; verificar profundidade SCM"
ART_365,Data-Driven Dynamic Modeling and Fault Diagnosis of Dimethyl Oxalate Industrial Production Process,10.1109/DOCS63458.2024.10704444,Reprovado,"Score insuficiente (8.0); O&G=0, IA=2, SCM_core=1"
ART_366,"Impact of Big Data Analytics, Knowledge Management, and Capabilities on the Firms' Ability and Performance",10.1109/SNAMS58071.2022.10062800,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=1, IA=1"
ART_367,A Meta-learner Based Ensemble System of Neural Networks for Improving the Accuracy of Preterm Birth Prediction,10.1109/ICDSIS65355.2025.11071092,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=0, IA=2"
ART_368,Data-Driven Diversification Strategies for Uzbekistan’s Tourism Product using Predictive Market Modeling,10.1109/ICSCDS65426.2025.11167646,Reprovado,"Apenas SCM contextual(1), sem core; O&G=1, IA=3"
ART_369,Bio-Inspired Ant Lion Optimizer for a Constrained Petroleum Product Scheduling,10.1109/ACCESS.2022.3204811,Reprovado,"Apenas SCM contextual(2), sem core; O&G=1, IA=1"
ART_370,Development of a Resource Forecasting Model for Project Management Tasks in the Design and Construction of Facilities,10.1109/SCM66446.2025.11060171,Aprovado,SCM no titulo + O&G(1) + IA(3) + Score(16.5)
ART_371,Enterprise Resource Planning for Robotic Process Automation in Big Companies. A Case Study,10.1109/ICSTCC50638.2020.9259739,Reprovado,Tipo excluido: case study
ART_372,Digital transformation of maintenance processes for analytical instrumentation in the Philippine manufacturing industry,10.1109/ICCAD60883.2024.10553811,Reprovado,"Apenas SCM contextual(1), sem core; O&G=0, IA=5"
ART_373,Risk Mitigation to Minimize Distribution Delays and Empty Stock at Industrial Jakarta Gas Station,10.1109/ICDABI56818.2022.10041578,Reprovado,"Apenas SCM contextual(3), sem core; O&G=0, IA=0"
ART_374,An Efficient Method for Sharing Information in the Wellbore Engineering Data Center Stage Applying Ubiquitous Sensing Networks,10.1109/ICDM63232.2024.10762322,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=2, IA=1"
ART_375,Impact of Digital Twin Technology Utilization in Manufacturing on Sustainability: An Industrial Case Study,10.23919/PICMET59654.2023.10216885,Reprovado,Tipo excluido: case study
ART_376,An analysis framework for resource management in smart manufacturing the Industrial Internet of Things (IIoT) applications and taxonomy,10.1109/ARIIA63345.2024.11051437,Aprovado,O&G(1) + IA(4) + SCM_core(4) + Score(28.0)
ART_377,Deep Learning Based Leak Detection of Oil Transmission,10.1109/ICICyTA60173.2023.10428859,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=2, IA=3"
ART_378,Trends In Blockchain Applications: Current and Future Perspectives,10.1109/ICoSEIT60086.2024.10497520,Reprovado,"Score insuficiente (10.0); O&G=0, IA=2, SCM_core=2"
ART_379,A Hybrid Machine Learning Approach to Anomaly Detection in Industrial IoT,10.1109/ACCESS57397.2023.10199711,Sinalizado,SCM_core(1) + score(16.0); falta: O&G
ART_380,Additive Manufacturing for Spare Parts Management: Is Decentralized Production Always Environmentally Preferable?,10.1109/TEM.2025.3540938,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=12.0; verificar profundidade SCM"
ART_381,Safe and Secure Oil and Gas Pipeline Transportation System Based on Industrial Internet of Things,10.1109/JSEN.2024.3353595,Aprovado,SCM no titulo + O&G(2) + IA(1) + Score(19.5)
ART_382,IoT Based AI and its Implementations in Industries,10.1109/ICCES51560.2020.9334627,Reprovado,"Score insuficiente (12.5); O&G=0, IA=5, SCM_core=1"
ART_383,Wireless IoT System for Detection of Fruit Maturation by Color and Ethylene Gas,10.1109/SIoT60039.2023.10390149,Reprovado,"Score insuficiente (9.0); O&G=0, IA=2, SCM_core=1"
ART_384,"Interpretable Cross Value Chain Decision Support Model: A Combined Approach Based on Multi-Roles Agent, AIGC and Knowledge Engineering",10.1109/ICAHN67688.2025.00018,Aprovado,SCM no titulo + O&G(1) + IA(1) + Score(14.5)
ART_385,Towards Blockchain-Secured Agile Validation of Cyber Resilience in Industrial Control System Defence Environments,10.1109/BCCA66705.2025.11229554,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=2, IA=0"
ART_386,Instrument Reliability using Predictive Analytics (IRIS),10.1109/CSPA60979.2024.10525647,Reprovado,"Apenas SCM contextual(1), sem core; O&G=0, IA=4"
ART_387,Digital Interconnected Intelligent Decision-Making Platform Based on AI Technology,10.1109/AIITA65135.2025.11047625,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=17.5; verificar profundidade SCM"
ART_388,"Fuels Demand Forecasting: Identifying Leading Feature Sets, Prediction Strategy, and Regressors",10.1109/ICMLA61862.2024.00141,Sinalizado,SCM_core(2) + score(17.0); falta: O&G
ART_389,A Predictive Readiness Model for Blockchain Adoption in the Malaysian Palm Oil Industry,10.1109/AiDAS67696.2025.11213858,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=1, IA=4"
ART_390,The Influence of AI Technologies on Job Seeker Experiences In Online Recruitment: A Comprehensive Analysis,10.1109/AIMV66517.2025.11203482,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=0, IA=2"
ART_391,Digital Twin in complex operations environments: potential applications and research challenges,10.1109/ACIE58528.2023.00022,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=0, IA=2"
ART_392,"Challenges in developing and deploying AI in the engineering, procurement and construction industry",10.1109/COMPSAC54236.2022.00167,Aprovado,SCM no titulo + O&G(4) + IA(4) + Score(22.0)
ART_393,Securing Industrial Networks: An Ensemble Learning Approach to Trojan Prevention in Digital Information Transfer,10.1109/ICEC59683.2024.10837272,Reprovado,"Apenas SCM contextual(1), sem core; O&G=2, IA=1"
ART_394,Interval Forecast based on Markov Chain Monte Carlo with Autoregressive Recurrent Networks for Natural Gas Consumption,10.1109/EI264398.2024.10991474,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=12.5; verificar profundidade SCM"
ART_395,Supply Chain Characteristics as Predictors of Cyber Risk: A Machine-Learning Assessment,10.1109/TDSC.2025.3571045,Reprovado,"Score insuficiente (12.5); O&G=0, IA=3, SCM_core=1"
ART_396,Harnessing Big Data for Price Predictions in Oil and Gas Markets,10.1109/ICMACC62921.2024.10894164,Aprovado,O&G(2) + IA(2) + SCM_core(2) + Score(17.5)
ART_397,Determining the Readiness Factors to Adapt Blockchain Technology in the Palm Oil Industry to Facilitate Circular Economy Transition,10.1109/AiDAS63860.2024.10730330,Reprovado,"Score insuficiente (6.0); O&G=1, IA=0, SCM_core=1"
ART_398,Intelligent Forecasting Methods in Choosing a Strategy for Participation in Public Procurement,10.1109/SUMMA60232.2023.10349375,Aprovado,SCM no titulo + O&G(1) + IA(3) + Score(16.5)
ART_399,Machine Learning Frameworks for Industrial Internet of Things (IIoT): A Comprehensive Analysis,10.1109/ICEEICT53079.2022.9768630,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=0, IA=5"
ART_400,Industrial Expert Systems Review: A Comprehensive Analysis of Typical Applications,10.1109/ACCESS.2024.3419047,Sinalizado,"3 dimensoes presentes; SCM_core=1, score=17.5; verificar profundidade SCM"
ART_401,Medical Drug Data Cluster Analysis Using Mimetic Optimization Technique Combined with Chaotic Logistic Maps,10.1109/AICCIT57614.2023.10218163,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=0, IA=4"
ART_402,Internet of Things for Sustainable Carbon Footprint Reduction and Energy Management in Supply Chain,10.1109/JIOT.2025.3630155,Aprovado,SCM no titulo + O&G(1) + IA(5) + Score(23.0)
ART_403,Proposal of Closed Loop Supply Chain Model for Medical Oxygen Cylinders,10.1109/ETIS64005.2025.10961657,Sinalizado,SCM core forte(3) + score alto(22.5); falta: O&G
ART_404,Sustainability-Based Strategic Framework for Digital Transformation in the Oil and Gas Industry,10.1109/ACCESS.2025.3548960,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=3, IA=5"
ART_405,Digital Twin Technology for Predictive Maintenance in Industrial Iot Environments: Enhancing Operational Efficiency and Asset Longevity,10.1109/ICBATS66542.2025.11258212,Reprovado,"Apenas SCM contextual(1), sem core; O&G=0, IA=4"
ART_406,Integrating Real-Time Automation and Big Data Analytics in the Oil and Gas Industry,10.1109/ICCCNT61001.2024.10723854,Reprovado,"Apenas SCM contextual(1), sem core; O&G=3, IA=3"
ART_407,Application of Natural Language Processing (NLP) and Text-Mining of Big-Data to Engineering-Procurement-Construction (EPC) Bid and Contract Documents,10.1109/CDMA47397.2020.00027,Aprovado,SCM no titulo + O&G(1) + IA(5) + Score(25.0)
ART_408,"Intelligent Management of Business Processes in the Energy, Oil and Gas Industries of Russia",10.1109/SCM66446.2025.11060097,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=4, IA=5"
ART_409,Extended CSF-CoCoSo Method: A Novel Approach for Optimizing Logistics in the Oil and Gas Supply Chain,10.1109/ACCESS.2024.3390938,Sinalizado,SCM core forte(2) + score alto(21.5); falta: IA
ART_410,"A Survey on Supply Chain Security: Application Areas, Security Threats, and Solution Architectures",10.1109/JIOT.2020.3025775,Reprovado,Tipo excluido: survey paper
ART_411,Securing the Petroleum Supply Chain Through Proof of Work Implementation,10.1109/ICBDS61829.2024.10837551,Sinalizado,SCM_core(1) + score(15.5); falta: IA
ART_412,Digitalization and Industry 4.0 Technologies in Asset Integrity: A Comparative Analysis in the Oil and Gas Sector,10.1109/SEB4SDG60871.2024.10629803,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=2, IA=1"
ART_413,Innovative Applications of 5G in Petrochemical Industry: Challenges and Opportunities,10.1109/ICIBA62489.2024.10867981,Reprovado,"Score insuficiente (10.5); O&G=3, IA=0, SCM_core=1"
ART_414,Designing a Digital Twin in Oil and Gas Technologies: Technology Integration,10.1109/SCM62608.2024.10554148,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=1, IA=5"
ART_415,Optimizing Supply Chain Operations through Machine Learning: Opportunities and Challenges,10.1109/ICPCT64145.2025.10941283,Sinalizado,SCM core forte(4) + score alto(24.5); falta: O&G
ART_416,Construction and Application of Digital Supply Chain Finance Platform in Oil and Gas Industry,10.1109/ICCSIE61360.2024.10698449,Aprovado,O&G(3) + IA(2) + SCM_core(2) + Score(21.5)
ART_417,Digital Healthcare Engineering System for Enhancing the Safety and Sustainability of Aging Monopile Offshore Wind Turbines in Storm Conditions,10.5957/SMC-2025-049,Reprovado,"Apenas SCM contextual(2), sem core; O&G=2, IA=3"
ART_418,Operational State Analysis of Semi-Submersible Floating Wind Turbines Based on Measured Data,,Reprovado,"Apenas SCM contextual(1), sem core; O&G=2, IA=4"
ART_419,Studies on Early Warning Models and Ship Navigation State Monitoring Using Multi-Source Data,,Reprovado,"Score insuficiente (12.5); O&G=0, IA=3, SCM_core=1"
ART_420,Prediction of Mooring Line Tension of a FOWT Under Uniform Wind and Irregular Waves by Artificial Neural Networks,,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=1, IA=2"
ART_421,DiEM – A Digital Engine Management Platform for Condition-Based Maintenance and Performance Optimization,10.5957/SMC-2025-084,Aprovado,O&G(1) + IA(3) + SCM_core(2) + Score(17.5)
ART_422,The Extreme Short-Term Prediction of Motions for Two Parallel Ships in Waves by Deep-Learning,,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=1, IA=4"
ART_423,Characterizing Fracture Asperity Distribution in the Laboratory with Internal Seismic Sources and Triplet Neural Networks,10.56952/ARMA-2025-0507,Reprovado,"Apenas SCM contextual(1), sem core; O&G=1, IA=1"
ART_424,"Geothermal reservoir modeling and calibration in a coupled thermo-hydro-mechanical perspective - a case study for DEEP Geothermal Project in Saskatchewan, Canada",10.56952/ARMA-2025-0617,Reprovado,Tipo excluido: case study
ART_425,Phase-Based Offshore Wind Power Prediction Using LSTM Neural Networks,,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=4, IA=5"
ART_426,On the Wind Turbine Clearance Forecasting Surrogate Model,,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=1, IA=5"
ART_427,Generating and Testing Navigation Scenarios for Verifying COLREG-Compliant Decision Support System,,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=0, IA=1"
ART_428,Bridging Data Gaps with Machine Learning for Reliable Monitoring of a Floating Solar Array Under Extreme Marine Environments,,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=2, IA=4"
ART_429,Federated Learning for the Maritime and Offshore Industries: Training Machine Learning Models Without Data Sharing,10.5957/TOS-2025-019,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=2, IA=2"
ART_430,Integrated Live Geomechanics Model to Unlock the Deep Shale Gas Reservoir,10.56952/IGS-2024-0456,Reprovado,"Apenas SCM contextual(1), sem core; O&G=6, IA=1"
ART_431,1D and 3D Geomechanical Modeling of an Unconventional Shale Gas Formation for Well Placement Location and Completions Optimization,10.56952/IGS-2024-0085,Reprovado,"Apenas SCM contextual(1), sem core; O&G=6, IA=4"
ART_432,Artificial Intelligence Utilization for Ship Design Optimization,10.5957/SMC-2024-023,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=0, IA=2"
ART_433,Random-Forest Model-Based Technique for Segmentation of Deep-Sea Images,,Reprovado,"Apenas SCM contextual(1), sem core; O&G=0, IA=1"
ART_434,Machine Learning Algorithms and Statistical Methods for Investigating Hydrate Promoters for CO2 Sequestration in Marine Hydrate Reservoirs,,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=5, IA=2"
ART_435,Real-Time Rate of Penetration Prediction for Motorized Bottom Hole Assembly Using Artificial Intelligence,10.56952/ARMA-2024-1059,Reprovado,"Apenas SCM contextual(1), sem core; O&G=2, IA=3"
ART_436,Ship Collision Detection and Classification Employing AIS Data,,Reprovado,"Apenas SCM contextual(1), sem core; O&G=0, IA=1"
ART_437,Progressive Reduced Order Modeling: From Single-Phase Flow to Coupled Multiphysics Processes,10.56952/ARMA-2024-0096,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=1, IA=2"
ART_438,Multi-Source Data Fusion and Knowledge Presentation for Shield Tunnel Maintenance Work Based on Knowledge Graph,10.56952/ARMA-2024-0876,Reprovado,"Score insuficiente (11.0); O&G=0, IA=4, SCM_core=1"
ART_439,A Real-Time Inversion Framework for Carbon Equivalent Emissions in Oil and Gas Extraction Based on Vision Transformer,,Reprovado,"Sem sinal de SCM/SCRM/logistica; O&G=2, IA=2"
ART_440,Deep Learning for S-Wave Arrival Time Picking in Acoustic Emission Source Location Analysis,10.56952/ARMA-2024-0279,Reprovado,"Apenas SCM contextual(2), sem core; O&G=1, IA=2"
